day,price,petroleum_state,location
1995-09-05,0.575,REFINED,NY_HARBOR
1995-09-06,18.27,CRUDE,
1995-09-06,0.562,REFINED,NY_HARBOR
1995-09-06,0.512,REFINED,GULF_SHORES
1995-09-07,18.27,CRUDE,
1995-09-07,0.511,REFINED,GULF_SHORES
1995-09-07,0.559,REFINED,NY_HARBOR
1995-09-08,18.44,CRUDE,
1995-09-08,0.517,REFINED,GULF_SHORES
1995-09-08,0.561,REFINED,NY_HARBOR
1995-09-11,18.49,CRUDE,
1995-09-11,0.557,REFINED,NY_HARBOR
1995-09-11,0.518,REFINED,GULF_SHORES
1995-09-12,18.76,CRUDE,
1995-09-12,0.527,REFINED,GULF_SHORES
1995-09-12,0.566,REFINED,NY_HARBOR
1995-09-13,18.53,CRUDE,
1995-09-13,0.561,REFINED,NY_HARBOR
1995-09-13,0.513,REFINED,GULF_SHORES
1995-09-14,18.87,CRUDE,
1995-09-14,0.527,REFINED,GULF_SHORES
1995-09-14,0.581,REFINED,NY_HARBOR
1995-09-15,18.94,CRUDE,
1995-09-15,0.518,REFINED,GULF_SHORES
1995-09-15,0.58,REFINED,NY_HARBOR
1995-09-18,18.92,CRUDE,
1995-09-18,0.594,REFINED,NY_HARBOR
1995-09-18,0.526,REFINED,GULF_SHORES
1995-09-19,19.01,CRUDE,
1995-09-19,0.588,REFINED,NY_HARBOR
1995-09-19,0.524,REFINED,GULF_SHORES
1995-09-20,18.53,CRUDE,
1995-09-20,0.513,REFINED,GULF_SHORES
1995-09-20,0.575,REFINED,NY_HARBOR
1995-09-21,17.89,CRUDE,
1995-09-21,0.559,REFINED,NY_HARBOR
1995-09-21,0.487,REFINED,GULF_SHORES
1995-09-22,17.27,CRUDE,
1995-09-22,0.541,REFINED,NY_HARBOR
1995-09-22,0.476,REFINED,GULF_SHORES
1995-09-25,17.38,CRUDE,
1995-09-25,0.479,REFINED,GULF_SHORES
1995-09-25,0.541,REFINED,NY_HARBOR
1995-09-26,17.47,CRUDE,
1995-09-26,0.482,REFINED,GULF_SHORES
1995-09-26,0.532,REFINED,NY_HARBOR
1995-09-27,17.64,CRUDE,
1995-09-27,0.534,REFINED,NY_HARBOR
1995-09-27,0.485,REFINED,GULF_SHORES
1995-09-28,17.72,CRUDE,
1995-09-28,0.544,REFINED,NY_HARBOR
1995-09-28,0.483,REFINED,GULF_SHORES
1995-09-29,17.54,CRUDE,
1995-09-29,0.481,REFINED,GULF_SHORES
1995-09-29,0.551,REFINED,NY_HARBOR
1995-10-02,17.67,CRUDE,
1995-10-02,0.547,REFINED,NY_HARBOR
1995-10-02,0.492,REFINED,GULF_SHORES
1995-10-03,17.56,CRUDE,
1995-10-03,0.478,REFINED,GULF_SHORES
1995-10-03,0.528,REFINED,NY_HARBOR
1995-10-04,17.32,CRUDE,
1995-10-04,0.511,REFINED,NY_HARBOR
1995-10-04,0.469,REFINED,GULF_SHORES
1995-10-05,16.86,CRUDE,
1995-10-05,0.443,REFINED,GULF_SHORES
1995-10-05,0.489,REFINED,NY_HARBOR
1995-10-06,17.03,CRUDE,
1995-10-06,0.445,REFINED,GULF_SHORES
1995-10-06,0.482,REFINED,NY_HARBOR
1995-10-09,17.36,CRUDE,
1995-10-09,0.491,REFINED,NY_HARBOR
1995-10-09,0.46,REFINED,GULF_SHORES
1995-10-10,17.29,CRUDE,
1995-10-10,0.457,REFINED,GULF_SHORES
1995-10-10,0.485,REFINED,NY_HARBOR
1995-10-11,17.28,CRUDE,
1995-10-11,0.461,REFINED,GULF_SHORES
1995-10-11,0.501,REFINED,NY_HARBOR
1995-10-12,17.08,CRUDE,
1995-10-12,0.45,REFINED,GULF_SHORES
1995-10-12,0.487,REFINED,NY_HARBOR
1995-10-13,17.38,CRUDE,
1995-10-13,0.453,REFINED,GULF_SHORES
1995-10-13,0.497,REFINED,NY_HARBOR
1995-10-16,17.6,CRUDE,
1995-10-16,0.498,REFINED,NY_HARBOR
1995-10-16,0.456,REFINED,GULF_SHORES
1995-10-17,17.59,CRUDE,
1995-10-17,0.491,REFINED,NY_HARBOR
1995-10-17,0.447,REFINED,GULF_SHORES
1995-10-18,17.57,CRUDE,
1995-10-18,0.439,REFINED,GULF_SHORES
1995-10-18,0.482,REFINED,NY_HARBOR
1995-10-19,17.34,CRUDE,
1995-10-19,0.433,REFINED,GULF_SHORES
1995-10-19,0.469,REFINED,NY_HARBOR
1995-10-20,17.44,CRUDE,
1995-10-20,0.437,REFINED,GULF_SHORES
1995-10-20,0.468,REFINED,NY_HARBOR
1995-10-23,17.48,CRUDE,
1995-10-23,0.436,REFINED,GULF_SHORES
1995-10-23,0.467,REFINED,NY_HARBOR
1995-10-24,17.61,CRUDE,
1995-10-24,0.465,REFINED,NY_HARBOR
1995-10-24,0.435,REFINED,GULF_SHORES
1995-10-25,17.58,CRUDE,
1995-10-25,0.463,REFINED,NY_HARBOR
1995-10-25,0.434,REFINED,GULF_SHORES
1995-10-26,17.61,CRUDE,
1995-10-26,0.469,REFINED,NY_HARBOR
1995-10-26,0.44,REFINED,GULF_SHORES
1995-10-27,17.54,CRUDE,
1995-10-27,0.439,REFINED,GULF_SHORES
1995-10-27,0.469,REFINED,NY_HARBOR
1995-10-30,17.67,CRUDE,
1995-10-30,0.476,REFINED,NY_HARBOR
1995-10-30,0.445,REFINED,GULF_SHORES
1995-10-31,17.67,CRUDE,
1995-10-31,0.446,REFINED,GULF_SHORES
1995-10-31,0.477,REFINED,NY_HARBOR
1995-11-01,17.74,CRUDE,
1995-11-01,0.447,REFINED,GULF_SHORES
1995-11-01,0.467,REFINED,NY_HARBOR
1995-11-02,17.94,CRUDE,
1995-11-02,0.461,REFINED,GULF_SHORES
1995-11-02,0.486,REFINED,NY_HARBOR
1995-11-03,17.93,CRUDE,
1995-11-03,0.46,REFINED,GULF_SHORES
1995-11-03,0.485,REFINED,NY_HARBOR
1995-11-06,17.68,CRUDE,
1995-11-06,0.458,REFINED,GULF_SHORES
1995-11-06,0.486,REFINED,NY_HARBOR
1995-11-07,17.62,CRUDE,
1995-11-07,0.493,REFINED,NY_HARBOR
1995-11-07,0.455,REFINED,GULF_SHORES
1995-11-08,17.82,CRUDE,
1995-11-08,0.495,REFINED,NY_HARBOR
1995-11-08,0.459,REFINED,GULF_SHORES
1995-11-09,17.83,CRUDE,
1995-11-09,0.492,REFINED,NY_HARBOR
1995-11-09,0.448,REFINED,GULF_SHORES
1995-11-10,17.83,CRUDE,
1995-11-10,0.486,REFINED,NY_HARBOR
1995-11-10,0.448,REFINED,GULF_SHORES
1995-11-13,17.78,CRUDE,
1995-11-13,0.474,REFINED,NY_HARBOR
1995-11-13,0.442,REFINED,GULF_SHORES
1995-11-14,17.89,CRUDE,
1995-11-14,0.48,REFINED,NY_HARBOR
1995-11-14,0.447,REFINED,GULF_SHORES
1995-11-15,17.92,CRUDE,
1995-11-15,0.476,REFINED,NY_HARBOR
1995-11-15,0.449,REFINED,GULF_SHORES
1995-11-16,18.16,CRUDE,
1995-11-16,0.486,REFINED,NY_HARBOR
1995-11-16,0.449,REFINED,GULF_SHORES
1995-11-17,18.56,CRUDE,
1995-11-17,0.506,REFINED,NY_HARBOR
1995-11-17,0.463,REFINED,GULF_SHORES
1995-11-20,18.14,CRUDE,
1995-11-20,0.462,REFINED,GULF_SHORES
1995-11-20,0.51,REFINED,NY_HARBOR
1995-11-21,17.89,CRUDE,
1995-11-21,0.52,REFINED,NY_HARBOR
1995-11-21,0.461,REFINED,GULF_SHORES
1995-11-22,17.93,CRUDE,
1995-11-22,0.474,REFINED,GULF_SHORES
1995-11-22,0.537,REFINED,NY_HARBOR
1995-11-27,18.37,CRUDE,
1995-11-27,0.469,REFINED,GULF_SHORES
1995-11-27,0.549,REFINED,NY_HARBOR
1995-11-28,18.28,CRUDE,
1995-11-28,0.561,REFINED,NY_HARBOR
1995-11-28,0.468,REFINED,GULF_SHORES
1995-11-29,18.27,CRUDE,
1995-11-29,0.557,REFINED,NY_HARBOR
1995-11-30,18.27,CRUDE,
1995-11-30,0.462,REFINED,GULF_SHORES
1995-11-30,0.557,REFINED,NY_HARBOR
1995-12-01,18.43,CRUDE,
1995-12-01,0.456,REFINED,GULF_SHORES
1995-12-01,0.545,REFINED,NY_HARBOR
1995-12-04,18.61,CRUDE,
1995-12-04,0.462,REFINED,GULF_SHORES
1995-12-04,0.551,REFINED,NY_HARBOR
1995-12-05,18.66,CRUDE,
1995-12-05,0.463,REFINED,GULF_SHORES
1995-12-05,0.547,REFINED,NY_HARBOR
1995-12-06,18.76,CRUDE,
1995-12-06,0.55,REFINED,NY_HARBOR
1995-12-06,0.459,REFINED,GULF_SHORES
1995-12-07,18.69,CRUDE,
1995-12-07,0.464,REFINED,GULF_SHORES
1995-12-07,0.543,REFINED,NY_HARBOR
1995-12-08,18.97,CRUDE,
1995-12-08,0.469,REFINED,GULF_SHORES
1995-12-08,0.544,REFINED,NY_HARBOR
1995-12-11,18.62,CRUDE,
1995-12-11,0.468,REFINED,GULF_SHORES
1995-12-11,0.538,REFINED,NY_HARBOR
1995-12-12,18.8,CRUDE,
1995-12-12,0.54,REFINED,NY_HARBOR
1995-12-12,0.476,REFINED,GULF_SHORES
1995-12-13,19.01,CRUDE,
1995-12-13,0.531,REFINED,NY_HARBOR
1995-12-13,0.484,REFINED,GULF_SHORES
1995-12-14,19.14,CRUDE,
1995-12-14,0.535,REFINED,NY_HARBOR
1995-12-14,0.479,REFINED,GULF_SHORES
1995-12-15,19.51,CRUDE,
1995-12-15,0.495,REFINED,GULF_SHORES
1995-12-15,0.541,REFINED,NY_HARBOR
1995-12-18,19.71,CRUDE,
1995-12-18,0.498,REFINED,GULF_SHORES
1995-12-18,0.545,REFINED,NY_HARBOR
1995-12-19,19.05,CRUDE,
1995-12-19,0.483,REFINED,GULF_SHORES
1995-12-19,0.529,REFINED,NY_HARBOR
1995-12-20,18.87,CRUDE,
1995-12-20,0.48,REFINED,GULF_SHORES
1995-12-20,0.514,REFINED,NY_HARBOR
1995-12-21,18.83,CRUDE,
1995-12-21,0.473,REFINED,GULF_SHORES
1995-12-21,0.502,REFINED,NY_HARBOR
1995-12-22,19.12,CRUDE,
1995-12-22,0.507,REFINED,NY_HARBOR
1995-12-22,0.482,REFINED,GULF_SHORES
1995-12-26,19.25,CRUDE,
1995-12-26,0.523,REFINED,NY_HARBOR
1995-12-26,0.488,REFINED,GULF_SHORES
1995-12-27,19.49,CRUDE,
1995-12-27,0.499,REFINED,GULF_SHORES
1995-12-27,0.538,REFINED,NY_HARBOR
1995-12-28,19.47,CRUDE,
1995-12-28,0.506,REFINED,GULF_SHORES
1995-12-28,0.531,REFINED,NY_HARBOR
1995-12-29,19.54,CRUDE,
1995-12-29,0.526,REFINED,NY_HARBOR
1995-12-29,0.504,REFINED,GULF_SHORES
1996-01-02,19.83,CRUDE,
1996-01-02,0.534,REFINED,NY_HARBOR
1996-01-02,0.515,REFINED,GULF_SHORES
1996-01-03,19.9,CRUDE,
1996-01-03,0.533,REFINED,NY_HARBOR
1996-01-03,0.508,REFINED,GULF_SHORES
1996-01-04,19.96,CRUDE,
1996-01-04,0.518,REFINED,GULF_SHORES
1996-01-04,0.543,REFINED,NY_HARBOR
1996-01-05,20.26,CRUDE,
1996-01-05,0.551,REFINED,NY_HARBOR
1996-01-05,0.544,REFINED,GULF_SHORES
1996-01-08,20.5,CRUDE,
1996-01-08,0.564,REFINED,GULF_SHORES
1996-01-08,0.559,REFINED,NY_HARBOR
1996-01-09,19.86,CRUDE,
1996-01-09,0.537,REFINED,NY_HARBOR
1996-01-09,0.525,REFINED,GULF_SHORES
1996-01-10,19.66,CRUDE,
1996-01-10,0.528,REFINED,NY_HARBOR
1996-01-10,0.521,REFINED,GULF_SHORES
1996-01-11,18.87,CRUDE,
1996-01-11,0.491,REFINED,NY_HARBOR
1996-01-11,0.478,REFINED,GULF_SHORES
1996-01-12,18.28,CRUDE,
1996-01-12,0.471,REFINED,NY_HARBOR
1996-01-12,0.467,REFINED,GULF_SHORES
1996-01-15,18.42,CRUDE,
1996-01-15,0.477,REFINED,GULF_SHORES
1996-01-15,0.484,REFINED,NY_HARBOR
1996-01-16,18.12,CRUDE,
1996-01-16,0.479,REFINED,NY_HARBOR
1996-01-16,0.473,REFINED,GULF_SHORES
1996-01-17,18.58,CRUDE,
1996-01-17,0.489,REFINED,GULF_SHORES
1996-01-17,0.499,REFINED,NY_HARBOR
1996-01-18,19.12,CRUDE,
1996-01-18,0.502,REFINED,NY_HARBOR
1996-01-18,0.494,REFINED,GULF_SHORES
1996-01-19,18.94,CRUDE,
1996-01-19,0.509,REFINED,NY_HARBOR
1996-01-19,0.494,REFINED,GULF_SHORES
1996-01-22,18.49,CRUDE,
1996-01-22,0.48,REFINED,GULF_SHORES
1996-01-22,0.498,REFINED,NY_HARBOR
1996-01-23,18.58,CRUDE,
1996-01-23,0.464,REFINED,GULF_SHORES
1996-01-23,0.48,REFINED,NY_HARBOR
1996-01-24,18.95,CRUDE,
1996-01-24,0.491,REFINED,NY_HARBOR
1996-01-24,0.477,REFINED,GULF_SHORES
1996-01-25,18.06,CRUDE,
1996-01-25,0.469,REFINED,GULF_SHORES
1996-01-25,0.475,REFINED,NY_HARBOR
1996-01-26,17.68,CRUDE,
1996-01-26,0.485,REFINED,NY_HARBOR
1996-01-26,0.476,REFINED,GULF_SHORES
1996-01-29,17.33,CRUDE,
1996-01-29,0.483,REFINED,NY_HARBOR
1996-01-29,0.471,REFINED,GULF_SHORES
1996-01-30,17.65,CRUDE,
1996-01-30,0.478,REFINED,GULF_SHORES
1996-01-30,0.491,REFINED,NY_HARBOR
1996-01-31,17.76,CRUDE,
1996-01-31,0.502,REFINED,NY_HARBOR
1996-01-31,0.491,REFINED,GULF_SHORES
1996-02-01,17.63,CRUDE,
1996-02-01,0.485,REFINED,GULF_SHORES
1996-02-01,0.504,REFINED,NY_HARBOR
1996-02-02,17.83,CRUDE,
1996-02-02,0.511,REFINED,NY_HARBOR
1996-02-02,0.496,REFINED,GULF_SHORES
1996-02-05,17.53,CRUDE,
1996-02-05,0.477,REFINED,GULF_SHORES
1996-02-05,0.484,REFINED,NY_HARBOR
1996-02-06,17.74,CRUDE,
1996-02-06,0.476,REFINED,GULF_SHORES
1996-02-06,0.492,REFINED,NY_HARBOR
1996-02-07,17.71,CRUDE,
1996-02-07,0.491,REFINED,NY_HARBOR
1996-02-07,0.475,REFINED,GULF_SHORES
1996-02-08,17.79,CRUDE,
1996-02-08,0.477,REFINED,GULF_SHORES
1996-02-08,0.493,REFINED,NY_HARBOR
1996-02-09,17.83,CRUDE,
1996-02-09,0.481,REFINED,GULF_SHORES
1996-02-09,0.498,REFINED,NY_HARBOR
1996-02-12,18.01,CRUDE,
1996-02-12,0.479,REFINED,GULF_SHORES
1996-02-12,0.499,REFINED,NY_HARBOR
1996-02-13,18.96,CRUDE,
1996-02-13,0.508,REFINED,GULF_SHORES
1996-02-13,0.522,REFINED,NY_HARBOR
1996-02-14,18.86,CRUDE,
1996-02-14,0.508,REFINED,GULF_SHORES
1996-02-14,0.52,REFINED,NY_HARBOR
1996-02-15,19.02,CRUDE,
1996-02-15,0.526,REFINED,NY_HARBOR
1996-02-15,0.506,REFINED,GULF_SHORES
1996-02-16,19.16,CRUDE,
1996-02-16,0.528,REFINED,NY_HARBOR
1996-02-16,0.509,REFINED,GULF_SHORES
1996-02-20,21.07,CRUDE,
1996-02-20,0.547,REFINED,NY_HARBOR
1996-02-20,0.528,REFINED,GULF_SHORES
1996-02-21,21.63,CRUDE,
1996-02-21,0.568,REFINED,NY_HARBOR
1996-02-21,0.54,REFINED,GULF_SHORES
1996-02-22,22.14,CRUDE,
1996-02-22,0.562,REFINED,GULF_SHORES
1996-02-22,0.581,REFINED,NY_HARBOR
1996-02-23,20.97,CRUDE,
1996-02-23,0.55,REFINED,GULF_SHORES
1996-02-23,0.569,REFINED,NY_HARBOR
1996-02-26,19.45,CRUDE,
1996-02-26,0.559,REFINED,GULF_SHORES
1996-02-26,0.58,REFINED,NY_HARBOR
1996-02-27,19.65,CRUDE,
1996-02-27,0.585,REFINED,NY_HARBOR
1996-02-27,0.56,REFINED,GULF_SHORES
1996-02-28,19.3,CRUDE,
1996-02-28,0.554,REFINED,GULF_SHORES
1996-02-28,0.578,REFINED,NY_HARBOR
1996-02-29,19.59,CRUDE,
1996-02-29,0.558,REFINED,GULF_SHORES
1996-02-29,0.578,REFINED,NY_HARBOR
1996-03-01,19.45,CRUDE,
1996-03-01,0.576,REFINED,NY_HARBOR
1996-03-01,0.553,REFINED,GULF_SHORES
1996-03-04,19.24,CRUDE,
1996-03-04,0.565,REFINED,NY_HARBOR
1996-03-04,0.541,REFINED,GULF_SHORES
1996-03-05,19.65,CRUDE,
1996-03-05,0.566,REFINED,NY_HARBOR
1996-03-05,0.543,REFINED,GULF_SHORES
1996-03-06,20.16,CRUDE,
1996-03-06,0.551,REFINED,GULF_SHORES
1996-03-06,0.568,REFINED,NY_HARBOR
1996-03-07,19.87,CRUDE,
1996-03-07,0.546,REFINED,GULF_SHORES
1996-03-07,0.56,REFINED,NY_HARBOR
1996-03-08,19.66,CRUDE,
1996-03-08,0.544,REFINED,GULF_SHORES
1996-03-08,0.556,REFINED,NY_HARBOR
1996-03-11,19.92,CRUDE,
1996-03-11,0.554,REFINED,NY_HARBOR
1996-03-11,0.548,REFINED,GULF_SHORES
1996-03-12,20.42,CRUDE,
1996-03-12,0.574,REFINED,NY_HARBOR
1996-03-12,0.567,REFINED,GULF_SHORES
1996-03-13,20.49,CRUDE,
1996-03-13,0.572,REFINED,NY_HARBOR
1996-03-13,0.567,REFINED,GULF_SHORES
1996-03-14,21.18,CRUDE,
1996-03-14,0.576,REFINED,GULF_SHORES
1996-03-14,0.583,REFINED,NY_HARBOR
1996-03-15,21.99,CRUDE,
1996-03-15,0.58,REFINED,GULF_SHORES
1996-03-15,0.588,REFINED,NY_HARBOR
1996-03-18,23.23,CRUDE,
1996-03-18,0.594,REFINED,GULF_SHORES
1996-03-18,0.602,REFINED,NY_HARBOR
1996-03-19,24.56,CRUDE,
1996-03-19,0.605,REFINED,GULF_SHORES
1996-03-19,0.608,REFINED,NY_HARBOR
1996-03-20,22.74,CRUDE,
1996-03-20,0.594,REFINED,NY_HARBOR
1996-03-20,0.6,REFINED,GULF_SHORES
1996-03-21,22.44,CRUDE,
1996-03-21,0.589,REFINED,NY_HARBOR
1996-03-21,0.596,REFINED,GULF_SHORES
1996-03-22,22.85,CRUDE,
1996-03-22,0.614,REFINED,GULF_SHORES
1996-03-22,0.604,REFINED,NY_HARBOR
1996-03-25,23.23,CRUDE,
1996-03-25,0.623,REFINED,NY_HARBOR
1996-03-25,0.636,REFINED,GULF_SHORES
1996-03-26,22.38,CRUDE,
1996-03-26,0.625,REFINED,GULF_SHORES
1996-03-26,0.614,REFINED,NY_HARBOR
1996-03-27,21.64,CRUDE,
1996-03-27,0.606,REFINED,NY_HARBOR
1996-03-27,0.616,REFINED,GULF_SHORES
1996-03-28,21.45,CRUDE,
1996-03-28,0.585,REFINED,NY_HARBOR
1996-03-28,0.6,REFINED,GULF_SHORES
1996-03-29,21.43,CRUDE,
1996-03-29,0.605,REFINED,NY_HARBOR
1996-03-29,0.607,REFINED,GULF_SHORES
1996-04-01,22.29,CRUDE,
1996-04-01,0.619,REFINED,GULF_SHORES
1996-04-01,0.634,REFINED,NY_HARBOR
1996-04-02,22.68,CRUDE,
1996-04-02,0.644,REFINED,GULF_SHORES
1996-04-02,0.656,REFINED,NY_HARBOR
1996-04-03,22.22,CRUDE,
1996-04-03,0.642,REFINED,GULF_SHORES
1996-04-03,0.653,REFINED,NY_HARBOR
1996-04-04,22.75,CRUDE,
1996-04-04,0.67,REFINED,NY_HARBOR
1996-04-04,0.652,REFINED,GULF_SHORES
1996-04-08,23.01,CRUDE,
1996-04-08,0.682,REFINED,NY_HARBOR
1996-04-08,0.655,REFINED,GULF_SHORES
1996-04-09,23.23,CRUDE,
1996-04-09,0.667,REFINED,GULF_SHORES
1996-04-09,0.689,REFINED,NY_HARBOR
1996-04-10,24.08,CRUDE,
1996-04-10,0.703,REFINED,GULF_SHORES
1996-04-10,0.719,REFINED,NY_HARBOR
1996-04-11,25.15,CRUDE,
1996-04-11,0.736,REFINED,NY_HARBOR
1996-04-11,0.707,REFINED,GULF_SHORES
1996-04-12,24.29,CRUDE,
1996-04-12,0.678,REFINED,GULF_SHORES
1996-04-12,0.714,REFINED,NY_HARBOR
1996-04-15,25.13,CRUDE,
1996-04-15,0.706,REFINED,NY_HARBOR
1996-04-15,0.676,REFINED,GULF_SHORES
1996-04-16,24.48,CRUDE,
1996-04-16,0.673,REFINED,NY_HARBOR
1996-04-16,0.641,REFINED,GULF_SHORES
1996-04-17,24.67,CRUDE,
1996-04-17,0.626,REFINED,GULF_SHORES
1996-04-17,0.657,REFINED,NY_HARBOR
1996-04-18,23.47,CRUDE,
1996-04-18,0.612,REFINED,GULF_SHORES
1996-04-18,0.64,REFINED,NY_HARBOR
1996-04-19,23.96,CRUDE,
1996-04-19,0.621,REFINED,GULF_SHORES
1996-04-19,0.651,REFINED,NY_HARBOR
1996-04-22,23.94,CRUDE,
1996-04-22,0.676,REFINED,NY_HARBOR
1996-04-22,0.648,REFINED,GULF_SHORES
1996-04-23,24.39,CRUDE,
1996-04-23,0.711,REFINED,NY_HARBOR
1996-04-23,0.674,REFINED,GULF_SHORES
1996-04-24,24,CRUDE,
1996-04-24,0.689,REFINED,GULF_SHORES
1996-04-24,0.717,REFINED,NY_HARBOR
1996-04-25,24.35,CRUDE,
1996-04-25,0.679,REFINED,GULF_SHORES
1996-04-25,0.732,REFINED,NY_HARBOR
1996-04-26,22.33,CRUDE,
1996-04-26,0.747,REFINED,NY_HARBOR
1996-04-26,0.681,REFINED,GULF_SHORES
1996-04-29,22.07,CRUDE,
1996-04-29,0.692,REFINED,GULF_SHORES
1996-04-29,0.744,REFINED,NY_HARBOR
1996-04-30,20.95,CRUDE,
1996-04-30,0.654,REFINED,GULF_SHORES
1996-04-30,0.695,REFINED,NY_HARBOR
1996-05-01,20.81,CRUDE,
1996-05-01,0.637,REFINED,GULF_SHORES
1996-05-01,0.678,REFINED,NY_HARBOR
1996-05-02,20.78,CRUDE,
1996-05-02,0.693,REFINED,NY_HARBOR
1996-05-02,0.643,REFINED,GULF_SHORES
1996-05-03,21.19,CRUDE,
1996-05-03,0.712,REFINED,NY_HARBOR
1996-05-03,0.663,REFINED,GULF_SHORES
1996-05-06,21.06,CRUDE,
1996-05-06,0.651,REFINED,GULF_SHORES
1996-05-06,0.7,REFINED,NY_HARBOR
1996-05-07,21.07,CRUDE,
1996-05-07,0.652,REFINED,GULF_SHORES
1996-05-07,0.692,REFINED,NY_HARBOR
1996-05-08,21.13,CRUDE,
1996-05-08,0.656,REFINED,GULF_SHORES
1996-05-08,0.689,REFINED,NY_HARBOR
1996-05-09,20.65,CRUDE,
1996-05-09,0.676,REFINED,NY_HARBOR
1996-05-09,0.638,REFINED,GULF_SHORES
1996-05-10,21.01,CRUDE,
1996-05-10,0.684,REFINED,NY_HARBOR
1996-05-10,0.659,REFINED,GULF_SHORES
1996-05-13,21.23,CRUDE,
1996-05-13,0.69,REFINED,NY_HARBOR
1996-05-13,0.665,REFINED,GULF_SHORES
1996-05-14,21.35,CRUDE,
1996-05-14,0.67,REFINED,GULF_SHORES
1996-05-14,0.681,REFINED,NY_HARBOR
1996-05-15,21.28,CRUDE,
1996-05-15,0.668,REFINED,NY_HARBOR
1996-05-15,0.641,REFINED,GULF_SHORES
1996-05-16,20.79,CRUDE,
1996-05-16,0.621,REFINED,GULF_SHORES
1996-05-16,0.623,REFINED,NY_HARBOR
1996-05-17,20.64,CRUDE,
1996-05-17,0.613,REFINED,NY_HARBOR
1996-05-17,0.612,REFINED,GULF_SHORES
1996-05-20,22.28,CRUDE,
1996-05-20,0.642,REFINED,NY_HARBOR
1996-05-20,0.629,REFINED,GULF_SHORES
1996-05-21,21.95,CRUDE,
1996-05-21,0.607,REFINED,GULF_SHORES
1996-05-21,0.626,REFINED,NY_HARBOR
1996-05-22,23.02,CRUDE,
1996-05-22,0.619,REFINED,NY_HARBOR
1996-05-22,0.6,REFINED,GULF_SHORES
1996-05-23,22.35,CRUDE,
1996-05-23,0.606,REFINED,GULF_SHORES
1996-05-23,0.621,REFINED,NY_HARBOR
1996-05-24,21.58,CRUDE,
1996-05-24,0.616,REFINED,GULF_SHORES
1996-05-24,0.625,REFINED,NY_HARBOR
1996-05-28,21.1,CRUDE,
1996-05-28,0.608,REFINED,NY_HARBOR
1996-05-28,0.6,REFINED,GULF_SHORES
1996-05-29,20.65,CRUDE,
1996-05-29,0.6,REFINED,NY_HARBOR
1996-05-29,0.594,REFINED,GULF_SHORES
1996-05-30,19.95,CRUDE,
1996-05-30,0.575,REFINED,NY_HARBOR
1996-05-30,0.57,REFINED,GULF_SHORES
1996-05-31,19.77,CRUDE,
1996-05-31,0.562,REFINED,GULF_SHORES
1996-05-31,0.574,REFINED,NY_HARBOR
1996-06-03,19.86,CRUDE,
1996-06-03,0.571,REFINED,NY_HARBOR
1996-06-03,0.563,REFINED,GULF_SHORES
1996-06-04,20.28,CRUDE,
1996-06-04,0.586,REFINED,GULF_SHORES
1996-06-04,0.591,REFINED,NY_HARBOR
1996-06-05,19.73,CRUDE,
1996-06-05,0.594,REFINED,GULF_SHORES
1996-06-05,0.574,REFINED,NY_HARBOR
1996-06-06,20.06,CRUDE,
1996-06-06,0.588,REFINED,GULF_SHORES
1996-06-06,0.591,REFINED,NY_HARBOR
1996-06-07,20.28,CRUDE,
1996-06-07,0.595,REFINED,NY_HARBOR
1996-06-07,0.6,REFINED,GULF_SHORES
1996-06-10,20.18,CRUDE,
1996-06-10,0.598,REFINED,NY_HARBOR
1996-06-10,0.59,REFINED,GULF_SHORES
1996-06-11,20.13,CRUDE,
1996-06-11,0.593,REFINED,NY_HARBOR
1996-06-11,0.582,REFINED,GULF_SHORES
1996-06-12,20.13,CRUDE,
1996-06-12,0.571,REFINED,GULF_SHORES
1996-06-12,0.581,REFINED,NY_HARBOR
1996-06-13,20.03,CRUDE,
1996-06-13,0.555,REFINED,GULF_SHORES
1996-06-13,0.575,REFINED,NY_HARBOR
1996-06-14,20.28,CRUDE,
1996-06-14,0.581,REFINED,NY_HARBOR
1996-06-14,0.559,REFINED,GULF_SHORES
1996-06-17,21.43,CRUDE,
1996-06-17,0.598,REFINED,NY_HARBOR
1996-06-17,0.576,REFINED,GULF_SHORES
1996-06-18,21.53,CRUDE,
1996-06-18,0.566,REFINED,GULF_SHORES
1996-06-18,0.589,REFINED,NY_HARBOR
1996-06-19,20.73,CRUDE,
1996-06-19,0.564,REFINED,NY_HARBOR
1996-06-19,0.542,REFINED,GULF_SHORES
1996-06-20,20.68,CRUDE,
1996-06-20,0.555,REFINED,GULF_SHORES
1996-06-20,0.572,REFINED,NY_HARBOR
1996-06-21,20.38,CRUDE,
1996-06-21,0.554,REFINED,GULF_SHORES
1996-06-21,0.571,REFINED,NY_HARBOR
1996-06-24,20.1,CRUDE,
1996-06-24,0.566,REFINED,NY_HARBOR
1996-06-24,0.544,REFINED,GULF_SHORES
1996-06-25,20.13,CRUDE,
1996-06-25,0.531,REFINED,GULF_SHORES
1996-06-25,0.559,REFINED,NY_HARBOR
1996-06-26,20.63,CRUDE,
1996-06-26,0.547,REFINED,GULF_SHORES
1996-06-26,0.567,REFINED,NY_HARBOR
1996-06-27,20.98,CRUDE,
1996-06-27,0.579,REFINED,NY_HARBOR
1996-06-27,0.555,REFINED,GULF_SHORES
1996-06-28,20.92,CRUDE,
1996-06-28,0.562,REFINED,GULF_SHORES
